#PATH-POINTS-START Path
119.18,97.101,120
119.075,95.104,120
118.97,93.106,120
118.865,91.109,120
118.76,89.112,120
118.655,87.115,120
118.55,85.118,120
118.445,83.12,120
118.339,81.123,120
118.234,79.126,120
118.129,77.129,120
118.024,75.131,120
117.919,73.134,120
117.814,71.137,120,0
118.955,72.478,120
120.184,74.055,120
121.413,75.633,120
122.643,77.211,120
123.872,78.788,120
125.101,80.366,120
126.331,81.943,120
127.56,83.521,120
128.789,85.099,120
130.018,86.676,120
131.248,88.254,120
132.477,89.831,120
133.706,91.409,120
134.936,92.987,120
136.165,94.564,120
137.394,96.142,120
138.624,97.719,120
139.853,99.297,120
141.082,100.875,120
142.311,102.452,120
143.541,104.03,120
144.77,105.607,120
145.999,107.185,120
147.229,108.763,120
148.458,110.34,120
149.687,111.918,120
149.33,111.45,120,0
148.108,109.867,120
146.886,108.284,120
145.663,106.701,120
144.441,105.118,120
143.219,103.535,120
141.996,101.952,120
140.774,100.369,120
139.552,98.786,120
138.329,97.203,120
137.107,95.62,120
135.885,94.037,120
134.662,92.454,120
133.44,90.871,120
132.218,89.288,120
130.995,87.705,120
129.773,86.122,120
128.551,84.539,120
127.328,82.956,120
126.106,81.373,120
124.884,79.79,120
123.661,78.207,120
122.439,76.624,120
121.217,75.041,120
119.995,73.458,120
118.772,71.875,120
117.55,70.292,120,0
116.106,70.936,120
114.595,72.247,120
113.085,73.558,120
111.574,74.869,120
110.064,76.18,120
108.554,77.491,120
107.043,78.802,120
105.533,80.113,120
104.022,81.424,120
102.512,82.735,120
101.001,84.046,120
99.491,85.357,120
97.981,86.668,120
96.47,87.979,120
94.96,89.29,120
93.449,90.601,120
91.939,91.912,120
90.428,93.223,120
88.918,94.533,120
87.407,95.844,120
85.897,97.155,120
84.387,98.466,120
82.876,99.777,120
81.366,101.088,120
79.855,102.399,120
78.345,103.71,120
76.834,105.021,120
75.324,106.332,120
73.814,107.643,120
72.303,108.954,120
70.793,110.265,120
69.282,111.576,120
67.772,112.887,120
66.261,114.198,120
64.751,115.509,120
63.24,116.82,120
61.73,118.131,120
60.22,119.441,120,0
60.651,117.587,120
61.135,115.646,120
61.619,113.706,120
62.103,111.765,120
62.587,109.824,120
63.071,107.884,120
63.555,105.943,120
64.039,104.003,120
64.523,102.062,120
65.007,100.122,120
65.491,98.181,120
65.975,96.241,120
66.458,94.3,120
66.942,92.359,120
67.426,90.419,120
67.91,88.478,120
68.394,86.538,120
68.878,84.597,120
69.362,82.657,120
69.846,80.716,120
70.33,78.775,120
